5.000000000000000240e-05,1.000000000000000000e+00
5.003000000000000041e-05,0.000000000000000000e+00
9.940999999999999858e-05,0.000000000000000000e+00
1.000000000000000048e-04,1.000000000000000000e+00
1.531458281552438563e-04,1.000000000000000000e+00
1.531758281552438679e-04,0.000000000000000000e+00
1.994100000000000169e-04,0.000000000000000000e+00
2.000000000000000096e-04,1.000000000000000000e+00
2.562698408537973389e-04,1.000000000000000000e+00
2.562998408537973233e-04,0.000000000000000000e+00
2.994100000000000082e-04,0.000000000000000000e+00
3.000000000000000279e-04,1.000000000000000000e+00
3.593691583085877094e-04,1.000000000000000000e+00
3.593991583085876938e-04,0.000000000000000000e+00
3.994099999999999994e-04,0.000000000000000000e+00
4.000000000000000192e-04,1.000000000000000000e+00
4.624407018213906595e-04,1.000000000000000000e+00
4.624707018213906440e-04,0.000000000000000000e+00
4.994100000000000449e-04,0.000000000000000000e+00
5.000000000000000104e-04,1.000000000000000000e+00
5.654539869402651310e-04,1.000000000000000000e+00
5.654839869402651696e-04,0.000000000000000000e+00
5.994100000000000903e-04,0.000000000000000000e+00
6.000000000000000559e-04,1.000000000000000000e+00
6.684064028945943927e-04,1.000000000000000000e+00
6.684364028945944313e-04,0.000000000000000000e+00
6.994100000000001358e-04,0.000000000000000000e+00
7.000000000000001013e-04,1.000000000000000000e+00
7.712948486349157631e-04,1.000000000000000000e+00
7.713248486349158018e-04,0.000000000000000000e+00
7.994100000000001812e-04,0.000000000000000000e+00
8.000000000000001468e-04,1.000000000000000000e+00
8.740906569178748080e-04,1.000000000000000000e+00
8.741206569178748467e-04,0.000000000000000000e+00
8.994100000000002267e-04,0.000000000000000000e+00
9.000000000000001922e-04,1.000000000000000000e+00
9.767915784790056569e-04,1.000000000000000000e+00
9.768215784790056956e-04,0.000000000000000000e+00
9.994100000000002721e-04,0.000000000000000000e+00
1.000000000000000238e-03,1.000000000000000000e+00
1.079394599776021179e-03,1.000000000000000000e+00
1.079424599776021218e-03,0.000000000000000000e+00
1.099410000000000318e-03,0.000000000000000000e+00
1.100000000000000283e-03,1.000000000000000000e+00
1.181873886345792286e-03,1.000000000000000000e+00
1.181903886345792324e-03,0.000000000000000000e+00
1.199410000000000363e-03,0.000000000000000000e+00
1.200000000000000329e-03,1.000000000000000000e+00
1.284227630112908230e-03,1.000000000000000000e+00
1.284257630112908269e-03,0.000000000000000000e+00
1.299410000000000408e-03,0.000000000000000000e+00
1.300000000000000374e-03,1.000000000000000000e+00
1.386453011800623794e-03,1.000000000000000000e+00
1.386483011800623832e-03,0.000000000000000000e+00
1.399410000000000454e-03,0.000000000000000000e+00
1.400000000000000419e-03,1.000000000000000000e+00
1.488527944943021522e-03,1.000000000000000000e+00
1.488557944943021561e-03,0.000000000000000000e+00
1.499410000000000499e-03,0.000000000000000000e+00
1.500000000000000465e-03,1.000000000000000000e+00
1.590451126706995694e-03,1.000000000000000000e+00
1.590481126706995733e-03,0.000000000000000000e+00
1.599410000000000545e-03,0.000000000000000000e+00
1.600000000000000510e-03,1.000000000000000000e+00
1.692220031957619199e-03,1.000000000000000000e+00
1.692250031957619237e-03,0.000000000000000000e+00
1.699410000000000590e-03,0.000000000000000000e+00
1.700000000000000556e-03,1.000000000000000000e+00
1.793817104665854176e-03,1.000000000000000000e+00
1.793847104665854215e-03,0.000000000000000000e+00
1.799410000000000636e-03,0.000000000000000000e+00
